Date,Price
2017/08/24,235.66
2017/08/23,235.64
2017/08/22,235.54
2017/08/21,234.15
2017/08/18,234.19
2017/08/17,234.27
2017/08/16,233.36
2017/08/15,234.53
2017/08/14,235.10
2017/08/11,235.84
2017/08/10,235.15
2017/08/08,233.69
2017/08/07,234.72
2017/08/04,235.41
2017/08/03,233.75
2017/08/02,233.83
2017/08/01,234.13
2017/07/31,233.62
2017/07/28,230.99
2017/07/27,231.19
2017/07/26,231.45
2017/07/25,229.93
2017/07/24,229.04
2017/07/21,229.80
2017/07/20,230.75
2017/07/19,229.59
2017/07/18,230.19
2017/07/17,230.62
2017/07/14,229.85
2017/07/13,230.49
2017/07/12,230.11
2017/07/11,230.36
2017/07/10,228.35
2017/07/07,227.95
2017/07/06,229.45
2017/07/05,228.76
2017/07/04,227.23
2017/07/03,226.38
2017/06/30,226.34
2017/06/29,225.24
2017/06/28,223.64
2017/06/27,222.86
2017/06/26,221.77
2017/06/23,222.36
2017/06/22,222.29
2017/06/22,222.29
2017/06/21,223.28
2017/06/20,224.36
2017/06/19,224.85
2017/06/15,221.88
2017/06/14,224.56
2017/06/13,223.87
2017/06/12,225.28
2017/06/09,224.48
2017/06/08,223.05
2017/06/07,224.60
2017/06/06,225.02
2017/06/05,224.10
2017/06/02,224.74
2017/06/01,224.95
2017/05/31,227.87
2017/05/30,226.31
2017/05/29,225.27
2017/05/26,224.82
2017/05/25,226.45
2017/05/24,227.34
2017/05/23,229.28
2017/05/22,229.30
2017/05/19,229.23
2017/05/18,229.31
2017/05/17,229.04
2017/05/16,228.76
2017/05/15,228.53
2017/05/12,229.48
2017/05/11,229.38
2017/05/10,231.04
2017/05/09,232.14
2017/05/08,231.65
2017/05/05,232.62
2017/05/04,232.58
2017/05/03,232.18
2017/05/02,233.36
2017/04/28,233.94
2017/04/26,231.05
2017/04/25,229.97
2017/04/24,228.99
2017/04/21,230.23
2017/04/20,229.12
2017/04/19,230.98
2017/04/18,231.43
2017/04/13,233.51
2017/04/12,236.25
2017/04/11,238.03
2017/04/10,238.29
2017/04/07,236.19
2017/04/06,236.67
2017/04/05,237.23
2017/04/04,236.59
2017/04/03,234.35
2017/03/31,232.67
2017/03/30,228.72
2017/03/29,229.79
2017/03/28,229.52
2017/03/27,225.50
2017/03/24,224.76
2017/03/23,225.85
2017/03/22,225.81
2017/03/20,227.68
2017/03/17,228.66
2017/03/16,227.69
2017/03/15,225.75
2017/03/14,226.11
2017/03/13,226.32
2017/03/10,226.00
2017/03/09,225.52
2017/03/08,226.62
2017/03/07,227.47
2017/03/06,229.26
2017/03/03,230.28
2017/03/02,232.05
2017/03/01,229.37
2017/02/28,228.97
2017/02/27,228.95
2017/02/24,228.82
2017/02/23,230.24
2017/02/22,232.20
2017/02/21,233.06
2017/02/20,232.39
2017/02/17,233.12
2017/02/16,231.61
2017/02/15,231.03
2017/02/14,232.30
2017/02/13,232.98
2017/02/10,231.20
2017/02/09,230.87
2017/02/08,230.03
2017/02/07,229.74
2017/02/06,229.26
2017/02/03,229.71
2017/02/02,231.11
2017/02/01,231.12
2017/01/31,230.20
2017/01/30,230.54
2017/01/27,231.47
2017/01/26,230.91
2017/01/25,230.48
2017/01/24,228.87
2017/01/23,228.98
2017/01/20,227.08
2017/01/19,227.06
2017/01/18,227.10
2017/01/17,227.11
2017/01/16,227.13
2017/01/13,226.47
2017/01/12,225.64
2017/01/11,225.36
2017/01/10,223.98
2017/01/09,223.45
2017/01/06,224.51
2017/01/05,223.58
2017/01/04,222.33
2017/01/03,222.26
2016/12/30,222.61
2016/12/29,221.18
2016/12/28,222.70
2016/12/23,221.69
2016/12/22,222.13
2016/12/21,221.91
2016/12/20,222.86
2016/12/19,223.36
2016/12/15,220.78
2016/12/14,221.66
2016/12/13,221.23
2016/12/12,221.66
2016/12/09,222.05
2016/12/08,220.91
2016/12/07,218.33
2016/12/06,217.94
2016/12/05,218.44
2016/12/02,218.54
2016/12/01,219.66
2016/11/30,220.70
2016/11/29,219.34
2016/11/28,219.20
2016/11/25,221.03
2016/11/24,221.06
2016/11/23,221.96
2016/11/22,222.39
2016/11/21,220.95
2016/11/18,221.45
2016/11/17,220.02
2016/11/16,218.31
2016/11/15,217.02
2016/11/14,218.41
2016/11/11,218.63
2016/11/10,218.15
2016/11/09,213.14
2016/11/08,211.81
2016/11/07,210.72
2016/11/04,209.26
2016/11/03,210.98
2016/11/02,211.64
2016/11/01,214.00
2016/10/31,212.41
2016/10/28,215.05
2016/10/27,216.20
2016/10/26,216.78
2016/10/25,218.47
2016/10/24,218.18
2016/10/21,219.02
2016/10/20,219.24
2016/10/19,218.93
2016/10/18,218.54
2016/10/17,219.18
2016/10/14,219.57
2016/10/13,219.64
2016/10/12,222.27
2016/10/11,222.81
2016/10/10,220.21
2016/10/07,220.29
2016/10/06,220.08
2016/10/05,218.89
2016/10/04,219.05
2016/10/03,220.07
2016/09/30,219.53
2016/09/29,220.55
2016/09/28,217.90
2016/09/27,215.35
2016/09/26,217.72
2016/09/23,218.89
2016/09/22,218.22
2016/09/21,217.08
2016/09/20,217.48
2016/09/19,219.47
2016/09/16,219.70
2016/09/15,219.08
2016/09/14,220.34
2016/09/13,222.17
2016/09/12,221.79
2016/09/09,224.51
2016/09/08,221.77
2016/09/07,222.20
2016/09/06,222.83
2016/09/05,222.49
2016/09/02,222.60
2016/09/01,223.56
2016/08/31,223.42
2016/08/30,223.80
2016/08/29,223.04
2016/08/26,220.75
2016/08/25,220.64
2016/08/24,220.73
2016/08/23,216.66
2016/08/22,216.31
2016/08/19,216.69
2016/08/18,215.78
2016/08/17,216.29
2016/08/16,217.00
2016/08/15,216.96
2016/08/12,217.35
2016/08/11,215.41
2016/08/10,214.06
2016/08/08,214.36
2016/08/05,215.18
2016/08/04,215.20
2016/08/02,216.59
2016/08/01,217.50
2016/07/29,215.82
2016/07/28,217.96
2016/07/27,218.28
2016/07/26,217.45
2016/07/25,215.78
2016/07/22,215.27
2016/07/21,214.69
2016/07/20,212.77
2016/07/19,213.93
2016/07/18,214.02
2016/07/15,213.71
2016/07/14,212.65
2016/07/13,212.38
2016/07/12,211.16
2016/07/11,211.48
2016/07/08,209.45
2016/07/07,209.61
2016/07/06,209.21
2016/07/05,211.76
2016/07/04,211.64
2016/07/01,210.22
2016/06/30,209.57
2016/06/29,207.59
2016/06/28,206.42
2016/06/27,206.26
2016/06/24,209.45
2016/06/23,212.04
2016/06/22,211.89
2016/06/21,211.60
2016/06/20,211.55
2016/06/17,211.46
2016/06/16,210.47
2016/06/15,210.47
2016/06/14,210.86
2016/06/13,212.75
2016/06/10,213.43
2016/06/09,213.13
2016/06/08,213.75
2016/06/07,213.69
2016/06/06,212.66
2016/06/03,215.12
2016/06/02,215.81
2016/06/01,215.32
2016/05/31,215.40
2016/05/30,217.05
2016/05/27,215.94
2016/05/26,216.97
2016/05/25,215.64
2016/05/24,214.28
2016/05/23,214.10
2016/05/20,214.93
2016/05/19,213.93
2016/05/18,215.17
2016/05/17,213.88
2016/05/16,213.52
2016/05/13,210.88
2016/05/12,212.25
2016/05/11,212.45
2016/05/10,210.70
2016/05/09,212.36
2016/05/06,211.60
2016/05/05,212.51
2016/05/04,211.72
2016/05/03,212.78
2016/04/29,213.10
2016/04/28,214.14
2016/04/26,213.05
2016/04/25,213.92
2016/04/22,214.07
2016/04/21,214.46
2016/04/20,213.68
2016/04/19,210.29
2016/04/18,210.02
2016/04/15,209.85
2016/04/14,210.01
2016/04/13,209.84
2016/04/12,207.47
2016/04/11,205.52
2016/04/08,204.69
2016/04/07,204.09
2016/04/06,203.39
2016/04/05,203.25
2016/04/04,204.12
2016/04/01,204.17
2016/03/31,205.32
2016/03/30,205.48
2016/03/29,204.58
2016/03/24,204.70
2016/03/23,206.75
2016/03/22,207.32
2016/03/18,208.04
2016/03/17,207.21
2016/03/16,207.33
2016/03/15,206.68
2016/03/14,206.45
2016/03/11,204.17
2016/03/10,204.29
2016/03/09,205.82
2016/03/08,208.90
2016/03/07,207.03
2016/03/04,205.62
2016/03/03,202.74
2016/03/02,198.65
2016/03/01,197.01
2016/02/29,196.30
2016/02/26,194.60
2016/02/25,192.66
2016/02/24,191.45
2016/02/23,193.27
2016/02/22,193.52
2016/02/19,194.43
2016/02/18,196.39
2016/02/17,196.61
2016/02/16,194.35
2016/02/15,194.80
2016/02/12,192.50
2016/02/11,190.22
2016/02/10,191.65
2016/02/09,193.41
2016/02/08,192.62
2016/02/05,191.81
2016/02/04,188.35
2016/02/03,183.55
2016/02/02,183.69
2016/02/01,183.82
2016/01/29,182.88
2016/01/28,181.23
2016/01/27,180.19
2016/01/26,178.26
2016/01/25,178.41
2016/01/22,177.39
2016/01/21,172.22
2016/01/20,176.90
2016/01/19,180.84
2016/01/18,179.68
2016/01/15,181.03
2016/01/14,181.54
2016/01/13,183.26
2016/01/12,184.06
2016/01/11,184.31
2016/01/08,182.06
2016/01/07,182.90
2016/01/06,185.83
2016/01/05,186.54
2016/01/04,186.44
2015/12/31,191.13
2015/12/30,190.90
2015/12/29,190.09
2015/12/28,189.80
2015/12/24,191.03
2015/12/23,188.67
2015/12/22,184.47
2015/12/21,183.49
2015/12/18,182.52
2015/12/17,183.84
2015/12/15,181.48
2015/12/14,183.02
2015/12/11,186.30
2015/12/10,186.89
2015/12/09,183.23
2015/12/08,183.84
2015/12/07,187.40
2015/12/04,186.33
2015/12/03,187.36
2015/12/02,189.75
2015/12/01,190.83
2015/11/30,190.28
2015/11/27,189.89
2015/11/26,190.03
2015/11/25,188.28
2015/11/24,188.25
2015/11/23,188.92
2015/11/20,189.13
2015/11/19,189.74
2015/11/18,186.46
2015/11/17,188.24
2015/11/16,188.94
2015/11/13,189.35
2015/11/12,190.91
2015/11/11,192.90
2015/11/10,194.61
2015/11/09,197.59
2015/11/06,196.38
2015/11/05,198.65
2015/11/04,200.56
2015/11/03,199.34
2015/11/02,197.14
2015/10/30,198.14
2015/10/29,196.67
2015/10/28,195.52
2015/10/27,196.82
2015/10/26,198.91
2015/10/23,198.96
2015/10/22,197.10
2015/10/21,197.87
2015/10/20,195.19
2015/10/19,197.33
2015/10/16,198.36
2015/10/15,198.35
2015/10/14,198.39
2015/10/13,198.61
2015/10/12,201.26
2015/10/09,202.52
2015/10/08,198.22
2015/10/07,197.35
2015/10/06,195.50
2015/10/05,191.93
2015/10/02,190.17
2015/10/01,189.00
2015/09/30,187.51
2015/09/29,187.57
2015/09/28,190.16
2015/09/25,192.00
2015/09/23,191.22
2015/09/22,192.44
2015/09/21,193.90
2015/09/18,193.16
2015/09/17,197.02
2015/09/16,195.48
2015/09/15,194.88
2015/09/14,195.18
2015/09/11,195.50
2015/09/10,196.17
2015/09/09,197.47
2015/09/08,197.62
2015/09/07,198.03
2015/09/04,198.09
2015/09/03,198.00
2015/09/02,195.03
2015/09/01,195.55
2015/08/31,196.53
2015/08/28,195.09
2015/08/27,190.63
2015/08/26,189.08
2015/08/25,190.27
2015/08/24,189.07
2015/08/21,195.38
2015/08/20,196.89
2015/08/19,194.71
2015/08/18,196.28
2015/08/17,196.66
2015/08/14,197.28
2015/08/13,197.58
2015/08/12,197.28
2015/08/11,199.69
2015/08/07,197.95
2015/08/06,196.49
2015/08/05,198.69
2015/08/04,196.85
2015/08/03,198.29
2015/07/31,198.29
2015/07/30,197.09
2015/07/29,194.11
2015/07/28,194.30
2015/07/27,195.77
2015/07/24,197.67
2015/07/23,198.42
2015/07/22,197.35
2015/07/21,199.03
2015/07/20,200.14
2015/07/17,201.29
2015/07/16,201.39
2015/07/15,202.65
2015/07/14,200.44
2015/07/13,200.94
2015/07/10,200.26
2015/07/09,199.44
2015/07/08,198.48
2015/07/07,200.84
2015/07/06,202.28
2015/07/03,202.98
2015/07/02,202.75
2015/07/01,201.48
2015/06/30,202.62
2015/06/29,204.10
2015/06/26,205.04
2015/06/25,205.21
2015/06/24,205.48
2015/06/23,207.03
2015/06/22,206.61
2015/06/19,209.05
2015/06/18,208.52
2015/06/17,209.22
2015/06/15,209.41
2015/06/12,211.10
2015/06/11,211.86
2015/06/10,210.02
2015/06/09,209.15
2015/06/08,208.71
2015/06/05,209.07
2015/06/04,209.67
2015/06/03,210.55
2015/06/02,209.80
2015/06/01,209.73
2015/05/29,210.28
2015/05/28,211.08
2015/05/27,209.77
2015/05/26,211.10
2015/05/25,212.06
2015/05/22,212.97
2015/05/21,212.61
2015/05/20,212.86
2015/05/19,212.51
2015/05/18,213.00
2015/05/15,212.53
2015/05/14,212.24
2015/05/13,212.03
2015/05/12,212.85
2015/05/11,212.05
2015/05/08,212.02
2015/05/07,211.75
2015/05/06,214.06
2015/05/05,215.22
2015/05/04,214.98
2015/04/30,213.51
2015/04/29,213.59
2015/04/28,214.20
2015/04/24,211.99
2015/04/23,210.03
2015/04/22,208.40
2015/04/21,208.96
2015/04/20,208.11
2015/04/17,208.46
2015/04/16,209.84
2015/04/15,208.67
2015/04/14,207.38
2015/04/13,208.21
2015/04/10,207.39
2015/04/09,204.93
2015/04/08,205.21
2015/04/07,204.94
2015/04/02,204.75
2015/04/01,204.33
2015/03/31,204.07
2015/03/30,203.81
2015/03/27,203.26
2015/03/26,203.60
2015/03/25,204.69
2015/03/24,206.49
2015/03/23,206.96
2015/03/20,207.09
2015/03/19,207.46
2015/03/18,206.28
2015/03/17,206.54
2015/03/16,206.65
2015/03/13,207.62
2015/03/12,206.98
2015/03/11,207.22
2015/03/10,208.96
2015/03/09,210.63
2015/03/06,210.97
2015/03/05,210.66
2015/03/04,211.18
2015/03/03,211.62
2015/03/02,211.67
2015/02/27,212.00
2015/02/26,212.12
2015/02/25,212.12
2015/02/24,212.45
2015/02/23,213.44
2015/02/20,212.96
2015/02/19,212.15
2015/02/18,212.52
2015/02/17,213.61
2015/02/16,213.69
2015/02/13,213.19
2015/02/12,211.21
2015/02/11,210.81
2015/02/10,209.42
2015/02/09,208.82
2015/02/06,208.14
2015/02/05,208.03
2015/02/04,208.35
2015/02/03,207.61
2015/02/02,204.73
2015/01/30,204.48
2015/01/29,204.99
2015/01/28,206.30
2015/01/27,206.50
2015/01/26,204.28
2015/01/23,204.91
2015/01/22,205.83
2015/01/21,205.01
2015/01/20,204.59
2015/01/19,203.72
2015/01/16,201.84
2015/01/15,201.86
2015/01/14,201.46
2015/01/13,204.15
2015/01/12,203.45
2015/01/09,204.13
2015/01/08,203.78
2015/01/07,204.38
2015/01/06,204.29
2015/01/05,205.31
2015/01/02,207.22
2014/12/31,208.11
2014/12/30,208.13
2014/12/29,208.76
2014/12/24,207.82
2014/12/23,206.73
2014/12/22,206.86
2014/12/19,206.93
2014/12/18,205.32
2014/12/17,202.65
2014/12/15,202.32
2014/12/12,202.77
2014/12/11,203.81
2014/12/10,205.59
2014/12/09,205.52
2014/12/08,206.95
2014/12/05,206.07
2014/12/04,206.19
2014/12/03,206.38
2014/12/02,205.14
2014/12/01,203.33
2014/11/28,207.57
2014/11/27,208.90
2014/11/26,207.79
2014/11/25,207.92
2014/11/24,208.77
2014/11/21,207.82
2014/11/20,204.64
2014/11/19,207.10
2014/11/18,206.57
2014/11/17,206.20
2014/11/14,205.73
2014/11/13,207.87
2014/11/12,208.41
2014/11/11,208.39
2014/11/10,208.30
2014/11/07,208.09
2014/11/06,206.49
2014/11/05,206.99
2014/11/04,207.10
2014/11/03,206.93
2014/10/31,206.00
2014/10/30,203.82
2014/10/29,205.03
2014/10/28,204.01
2014/10/27,202.93
2014/10/24,203.19
2014/10/23,202.73
2014/10/22,204.88
2014/10/21,203.85
2014/10/20,203.42
2014/10/17,202.56
2014/10/16,200.43
2014/10/15,202.36
2014/10/14,203.80
2014/10/13,203.65
2014/10/10,204.42
2014/10/09,207.29
2014/10/08,207.88
2014/10/07,209.60
2014/10/06,209.47
2014/10/03,208.03
2014/10/02,207.99
2014/10/01,210.13
2014/09/30,211.48
2014/09/29,211.48
2014/09/26,211.38
2014/09/25,213.34
2014/09/23,212.62
2014/09/22,215.44
2014/09/19,216.34
2014/09/18,215.98
2014/09/17,215.89
2014/09/16,215.59
2014/09/15,216.01
2014/09/12,216.49
2014/09/11,216.64
2014/09/10,217.68
2014/09/09,218.26
2014/09/08,217.26
2014/09/05,216.03
2014/09/04,216.72
2014/09/03,216.33
2014/09/02,216.76
2014/09/01,216.67
2014/08/29,216.04
2014/08/28,215.46
2014/08/27,216.81
2014/08/26,216.19
2014/08/25,215.54
2014/08/22,215.99
2014/08/21,215.81
2014/08/20,216.05
2014/08/19,216.42
2014/08/18,216.02
2014/08/15,214.53
2014/08/14,213.85
2014/08/13,213.24
2014/08/12,214.77
2014/08/11,214.96
2014/08/08,213.35
2014/08/07,213.21
2014/08/06,212.88
2014/08/05,214.44
2014/08/04,214.28
2014/08/01,214.32
2014/07/31,215.82
2014/07/30,217.43
2014/07/29,217.70
2014/07/28,216.81
2014/07/25,216.56
2014/07/24,215.95
2014/07/23,216.14
2014/07/22,216.64
2014/07/21,215.82
2014/07/18,215.40
2014/07/17,216.51
2014/07/16,216.68
2014/07/15,215.76
2014/07/14,215.02
2014/07/11,214.04
2014/07/10,214.02
2014/07/09,215.30
2014/07/08,216.42
2014/07/07,217.26
2014/07/04,216.71
2014/07/03,217.35
2014/07/02,216.28
2014/07/01,214.38
2014/06/30,213.88
2014/06/27,213.32
2014/06/26,214.37
2014/06/25,212.67
2014/06/24,215.71
2014/06/23,216.16
2014/06/20,217.02
2014/06/19,216.11
2014/06/18,216.10
2014/06/17,215.83
2014/06/13,215.00
2014/06/12,214.67
2014/06/11,216.03
2014/06/10,214.66
2014/06/09,213.95
2014/06/06,213.82
2014/06/05,213.69
2014/06/04,213.17
2014/06/03,213.03
2014/06/02,212.01
2014/05/30,211.00
2014/05/29,209.87
2014/05/28,209.99
2014/05/27,208.86
2014/05/26,208.46
2014/05/23,208.21
2014/05/22,207.84
2014/05/21,207.69
2014/05/20,208.33
2014/05/19,207.86
2014/05/16,207.26
2014/05/15,210.16
2014/05/14,209.89
2014/05/13,209.50
2014/05/12,209.22
2014/05/09,209.32
2014/05/08,209.92
2014/05/06,210.25
2014/05/05,209.94
2014/05/02,210.09
2014/04/30,210.01
2014/04/29,209.52
2014/04/25,210.24
2014/04/24,210.30
