Date,Price
2017/04/28,6241.02
2017/04/26,6194.03
2017/04/25,6160.51
2017/04/24,6101.28
2017/04/21,6041.04
2017/04/20,6032.74
2017/04/19,6075.24
2017/04/18,6107.18
2017/04/13,6170.72
2017/04/12,6231.75
2017/04/11,6205.07
2017/04/10,6155.63
2017/04/07,6061.11
2017/04/06,6109.47
2017/04/05,6098.74
2017/04/04,6094.45
2017/04/03,6033.72
2017/03/31,5980.13
2017/03/30,5970.77
2017/03/29,5985.83
2017/03/28,5958.82
2017/03/27,5877.98
2017/03/24,5901.09
2017/03/23,5934.44
2017/03/22,5901.18
2017/03/20,5985.88
2017/03/17,5964.07
2017/03/16,5981.00
2017/03/15,5883.87
2017/03/14,5884.16
2017/03/13,5877.11
2017/03/10,5834.22
2017/03/09,5764.67
2017/03/08,5838.68
2017/03/07,5818.86
2017/03/06,5854.15
2017/03/03,5854.14
2017/03/02,5895.89
2017/03/01,5845.24
2017/02/28,5794.06
2017/02/27,5862.52
2017/02/24,5862.04
2017/02/23,5934.84
2017/02/22,5902.13
2017/02/21,5974.22
2017/02/20,5973.49
2017/02/17,5926.23
2017/02/16,5950.06
2017/02/15,5950.03
2017/02/14,5970.31
2017/02/13,6045.58
2017/02/10,5977.98
2017/02/09,5912.77
2017/02/08,5901.94
2017/02/07,5941.34
2017/02/06,5967.60
2017/02/03,5969.92
2017/02/02,6050.88
2017/02/01,6073.01
2017/01/31,6033.62
2017/01/30,6017.30
2017/01/27,6063.24
2017/01/26,6123.02
2017/01/25,6106.98
2017/01/24,6069.90
2017/01/23,6044.27
2017/01/20,6022.53
2017/01/19,6046.73
2017/01/18,6047.12
2017/01/17,6062.51
2017/01/16,6068.79
2017/01/13,6041.27
2017/01/12,6023.49
2017/01/11,5962.91
2017/01/10,5901.49
2017/01/09,5818.82
2017/01/06,5827.21
2017/01/05,5747.02
2017/01/04,5755.98
2017/01/03,5812.39
2016/12/30,5835.09
2016/12/29,5843.79
2016/12/28,5802.51
2016/12/23,5697.71
2016/12/22,5766.20
2016/12/21,5804.16
2016/12/20,5820.14
2016/12/19,5800.50
2016/12/15,5770.59
2016/12/14,5844.27
2016/12/13,5874.78
2016/12/12,5878.00
2016/12/09,5861.12
2016/12/08,5805.55
2016/12/07,5690.72
2016/12/06,5663.27
2016/12/05,5736.40
2016/12/02,5678.03
2016/12/01,5748.79
2016/11/30,5808.28
2016/11/29,5828.30
2016/11/28,5828.79
2016/11/25,5842.97
2016/11/24,5847.79
2016/11/23,5900.66
2016/11/22,5918.98
2016/11/21,5864.29
2016/11/18,5879.30
2016/11/17,5840.29
2016/11/16,5777.53
2016/11/15,5729.14
2016/11/14,5802.17
2016/11/11,5873.68
2016/11/10,6006.40
2016/11/09,5887.57
2016/11/08,5871.24
2016/11/07,5791.13
2016/11/04,5746.63
2016/11/03,5798.27
2016/11/02,5802.52
2016/11/01,5895.88
2016/10/31,5843.44
2016/10/28,5870.44
2016/10/27,5933.81
2016/10/26,5958.37
2016/10/25,5991.06
2016/10/24,6025.72
2016/10/21,5992.19
2016/10/20,5949.79
2016/10/19,5968.31
2016/10/18,5929.50
2016/10/17,5881.58
2016/10/14,5921.39
2016/10/13,5859.31
2016/10/12,6013.16
2016/10/11,6029.03
2016/10/10,5988.25
2016/10/07,5981.81
2016/10/06,6019.85
2016/10/05,6003.99
2016/10/04,6040.47
2016/10/03,6002.89
2016/09/30,6025.41
2016/09/29,6119.79
2016/09/28,5988.95
2016/09/27,5906.82
2016/09/26,5941.84
2016/09/23,6004.02
2016/09/22,5990.01
2016/09/21,5889.44
2016/09/20,5968.39
2016/09/19,6021.62
2016/09/16,6043.76
2016/09/15,6068.67
2016/09/14,6079.32
2016/09/13,6133.78
2016/09/12,6086.85
2016/09/09,6191.37
2016/09/08,6140.86
2016/09/07,6174.74
2016/09/06,6202.65
2016/09/05,6204.45
2016/09/02,6169.05
2016/09/01,6112.99
2016/08/31,6107.56
2016/08/30,6185.23
2016/08/29,6183.50
2016/08/26,6148.63
2016/08/25,6145.05
2016/08/24,6158.50
2016/08/23,6078.99
2016/08/22,6063.21
2016/08/19,6069.33
2016/08/18,6066.37
2016/08/17,6014.66
2016/08/16,5993.96
2016/08/15,5988.40
2016/08/12,6026.56
2016/08/11,5941.27
2016/08/10,5946.73
2016/08/08,5982.77
2016/08/05,5988.71
2016/08/04,6010.75
2016/08/02,6016.40
2016/08/01,6077.82
2016/07/29,6040.34
2016/07/28,6118.23
2016/07/27,6171.73
2016/07/26,6141.46
2016/07/25,6133.50
2016/07/22,6075.60
2016/07/21,6086.88
2016/07/20,6032.72
2016/07/19,6059.23
2016/07/18,6081.93
2016/07/15,6115.11
2016/07/14,6079.65
2016/07/13,6081.12
2016/07/12,6033.65
2016/07/11,5961.67
2016/07/08,5906.14
2016/07/07,5921.53
2016/07/06,5866.74
2016/07/05,5993.63
2016/07/04,6054.51
2016/07/01,6029.56
2016/06/30,6100.94
2016/06/29,6089.10
2016/06/28,6018.15
2016/06/27,5866.44
2016/06/24,6031.54
2016/06/23,6300.24
2016/06/22,6293.91
2016/06/21,6196.43
2016/06/20,6217.57
2016/06/17,6107.89
2016/06/16,6072.82
2016/06/15,6072.82
2016/06/14,6061.69
2016/06/13,6179.56
2016/06/10,6224.74
2016/06/09,6262.45
2016/06/08,6330.79
2016/06/07,6348.44
2016/06/06,6308.75
2016/06/03,6366.93
2016/06/02,6345.13
2016/06/01,6316.57
2016/05/31,6369.05
2016/05/30,6422.29
2016/05/27,6388.15
2016/05/26,6403.71
2016/05/25,6326.12
2016/05/24,6245.98
2016/05/23,6131.67
2016/05/20,6197.60
2016/05/19,6163.74
2016/05/18,6193.25
2016/05/17,6138.75
2016/05/16,6115.12
2016/05/13,5981.56
2016/05/12,6044.06
2016/05/11,6111.44
2016/05/10,6057.77
2016/05/09,6057.48
2016/05/06,5994.22
2016/05/05,6070.39
2016/05/04,6048.03
2016/05/03,6088.28
2016/04/29,6174.36
2016/04/28,6235.38
2016/04/26,6210.35
2016/04/25,6193.86
2016/04/22,6180.70
2016/04/21,6259.33
2016/04/20,6265.96
2016/04/19,6211.62
2016/04/18,6187.31
2016/04/15,6180.95
2016/04/14,6196.75
2016/04/13,6212.95
2016/04/12,6049.58
2016/04/11,5999.28
2016/04/08,6010.87
2016/04/07,5990.10
2016/04/06,5993.35
2016/04/05,5988.08
2016/04/04,6070.08
2016/04/01,6008.04
2016/03/31,6111.95
2016/03/30,6138.00
2016/03/29,6079.15
2016/03/24,6081.04
2016/03/23,6162.79
2016/03/22,6201.98
2016/03/18,6290.76
2016/03/17,6197.05
2016/03/16,6136.62
2016/03/15,6069.69
2016/03/14,6102.17
2016/03/11,6000.59
2016/03/10,6009.34
2016/03/09,6041.15
2016/03/08,6122.95
2016/03/07,6094.03
2016/03/04,6082.67
2016/03/03,6043.44
2016/03/02,5943.24
2016/03/01,5863.29
2016/02/29,5759.76
2016/02/26,5736.38
2016/02/25,5648.87
2016/02/24,5578.67
2016/02/23,5664.33
2016/02/22,5735.97
2016/02/19,5744.58
2016/02/18,5880.12
2016/02/17,5864.27
2016/02/16,5815.78
2016/02/15,5802.16
2016/02/12,5663.12
2016/02/11,5517.81
2016/02/10,5695.91
2016/02/09,5656.77
2016/02/08,5766.70
2016/02/05,5832.64
2016/02/04,5798.54
2016/02/03,5705.10
2016/02/02,5688.91
2016/02/01,5730.29
2016/01/29,5795.03
2016/01/28,5740.14
2016/01/27,5642.78
2016/01/26,5577.35
2016/01/25,5608.01
2016/01/22,5630.37
2016/01/21,5444.10
2016/01/20,5470.03
2016/01/19,5665.40
2016/01/18,5560.72
2016/01/15,5587.80
2016/01/14,5647.97
2016/01/13,5759.72
2016/01/12,5761.50
2016/01/11,5723.20
2016/01/08,5686.58
2016/01/07,5660.73
2016/01/06,5803.49
2016/01/05,5863.16
2016/01/04,5893.13
2015/12/31,6136.59
2015/12/30,6160.30
2015/12/29,6186.06
2015/12/28,6168.34
2015/12/24,6219.70
2015/12/23,6144.73
2015/12/22,5994.46
2015/12/21,5945.90
2015/12/18,5898.27
2015/12/17,5987.79
2015/12/15,5843.16
2015/12/14,5860.36
2015/12/11,5841.29
2015/12/10,5990.12
2015/12/09,5960.94
2015/12/08,5919.97
2015/12/07,6071.13
2015/12/04,5991.49
2015/12/03,6115.93
2015/12/02,6170.04
2015/12/01,6224.03
2015/11/30,6212.28
2015/11/27,6256.58
2015/11/26,6309.72
2015/11/25,6232.89
2015/11/24,6220.59
2015/11/23,6285.58
2015/11/20,6263.18
2015/11/19,6301.46
2015/11/18,6212.09
2015/11/17,6282.81
2015/11/16,6234.74
2015/11/13,6186.65
2015/11/12,6290.96
2015/11/11,6359.82
2015/11/10,6323.97
2015/11/09,6404.70
2015/11/06,6363.50
2015/11/05,6516.53
2015/11/04,6584.62
2015/11/03,6485.15
2015/11/02,6443.39
2015/10/30,6473.70
2015/10/29,6397.67
2015/10/28,6439.22
2015/10/27,6464.27
2015/10/26,6551.09
2015/10/23,6525.82
2015/10/22,6421.87
2015/10/21,6421.34
2015/10/20,6319.27
2015/10/19,6386.73
2015/10/16,6381.37
2015/10/15,6374.52
2015/10/14,6393.38
2015/10/13,6357.05
2015/10/12,6377.31
2015/10/09,6438.63
2015/10/08,6318.78
2015/10/07,6303.85
2015/10/06,6261.94
2015/10/05,6213.27
2015/10/02,6118.52
2015/10/01,6082.50
2015/09/30,6004.74
2015/09/29,5932.39
2015/09/28,5957.09
2015/09/25,6018.20
2015/09/23,6023.24
2015/09/22,5954.62
2015/09/21,6069.74
2015/09/18,6072.67
2015/09/17,6157.91
2015/09/16,6068.39
2015/09/15,5835.79
2015/09/14,5820.84
2015/09/11,5820.43
2015/09/10,5841.19
2015/09/09,5947.79
2015/09/08,5897.73
2015/09/07,5798.31
2015/09/04,5819.58
2015/09/03,5942.02
2015/09/02,5825.63
2015/09/01,5748.76
2015/08/31,5894.24
2015/08/28,5862.88
2015/08/27,5765.94
2015/08/26,5761.64
2015/08/25,5781.40
2015/08/24,5551.90
2015/08/21,5780.06
2015/08/20,5873.27
2015/08/19,5960.88
2015/08/18,6007.62
2015/08/17,5996.88
2015/08/14,6027.47
2015/08/13,6081.24
2015/08/12,6054.22
2015/08/11,6197.76
2015/08/07,6212.77
2015/08/06,6222.75
2015/08/05,6276.60
2015/08/04,6195.75
2015/08/03,6149.81
2015/07/31,6159.81
2015/07/30,6145.85
2015/07/29,6034.11
2015/07/28,6024.47
2015/07/27,6056.91
2015/07/24,6125.91
2015/07/23,6199.34
2015/07/22,6135.00
2015/07/21,6259.50
2015/07/20,6258.72
2015/07/17,6232.41
2015/07/16,6236.42
2015/07/15,6199.18
2015/07/14,6181.05
2015/07/13,6160.82
2015/07/10,6127.22
2015/07/09,6022.60
2015/07/08,5897.32
2015/07/07,5986.46
2015/07/06,6036.39
2015/07/03,6134.29
2015/07/02,6166.98
2015/07/01,6120.49
2015/06/30,6214.28
2015/06/29,6244.31
2015/06/26,6347.90
2015/06/25,6381.77
2015/06/24,6347.48
2015/06/23,6322.58
2015/06/22,6281.26
2015/06/19,6230.49
2015/06/18,6199.71
2015/06/17,6180.75
2015/06/15,6174.16
2015/06/12,6243.58
2015/06/11,6263.93
2015/06/10,6187.45
2015/06/09,6142.49
2015/06/08,6184.47
2015/06/05,6159.45
2015/06/04,6170.23
2015/06/03,6223.95
2015/06/02,6214.87
2015/06/01,6250.82
2015/05/29,6233.60
2015/05/28,6341.96
2015/05/27,6278.32
2015/05/26,6373.07
2015/05/25,6442.04
2015/05/22,6459.65
2015/05/21,6436.79
2015/05/20,6477.99
2015/05/19,6474.54
2015/05/18,6479.74
2015/05/15,6486.92
2015/05/14,6452.19
2015/05/13,6483.09
2015/05/12,6444.08
2015/05/11,6470.61
2015/05/08,6430.08
2015/05/07,6338.62
2015/05/06,6453.16
2015/05/05,6515.98
2015/05/04,6516.52
2015/04/30,6485.80
2015/04/29,6527.10
2015/04/28,6577.39
2015/04/24,6600.27
2015/04/23,6518.15
2015/04/22,6442.41
2015/04/21,6434.43
2015/04/20,6388.43
2015/04/17,6366.87
2015/04/16,6439.60
2015/04/15,6377.29
2015/04/14,6337.74
2015/04/13,6382.23
2015/04/10,6327.77
2015/04/09,6287.36
2015/04/08,6275.12
2015/04/07,6242.66
2015/04/02,6193.92
2015/04/01,6173.48
2015/03/31,6181.10
2015/03/30,6211.62
2015/03/27,6125.90
2015/03/26,6112.16
2015/03/25,6195.73
2015/03/24,6295.79
2015/03/23,6260.24
2015/03/20,6244.98
2015/03/19,6298.48
2015/03/18,6191.04
2015/03/17,6175.44
2015/03/16,6167.72
2015/03/13,6168.22
2015/03/12,6190.92
2015/03/11,6149.16
2015/03/10,6160.14
2015/03/09,6259.77
2015/03/06,6283.77
2015/03/05,6260.55
2015/03/04,6241.68
2015/03/03,6249.92
2015/03/02,6243.09
2015/02/27,6290.28
2015/02/26,6266.52
2015/02/25,6265.06
2015/02/24,6290.32
2015/02/23,6271.91
2015/02/20,6230.25
2015/02/19,6201.61
2015/02/18,6198.32
2015/02/17,6250.16
2015/02/16,6228.64
2015/02/13,6222.47
2015/02/12,6159.63
2015/02/11,6128.90
2015/02/10,6110.28
2015/02/09,6078.54
2015/02/06,6070.51
2015/02/05,6046.75
2015/02/04,6078.14
2015/02/03,6100.95
2015/02/02,6016.74
2015/01/30,6014.59
2015/01/29,5998.72
2015/01/28,6016.71
2015/01/27,5954.61
2015/01/26,5876.63
2015/01/23,5836.03
2015/01/22,5878.74
2015/01/21,5777.60
2015/01/20,5755.97
2015/01/19,5719.67
2015/01/16,5639.71
2015/01/15,5664.05
2015/01/14,5627.21
2015/01/13,5765.05
2015/01/12,5731.50
2015/01/09,5767.91
2015/01/08,5792.74
2015/01/07,5742.76
2015/01/06,5674.35
2015/01/05,5703.41
2015/01/02,5868.08
2014/12/31,5936.23
2014/12/30,5948.18
2014/12/29,5990.21
2014/12/24,5905.29
2014/12/23,5914.71
2014/12/22,5911.03
2014/12/19,5899.61
2014/12/18,5841.98
2014/12/17,5624.52
2014/12/15,5664.70
2014/12/12,5705.48
2014/12/11,5764.61
2014/12/10,5820.64
2014/12/09,5836.35
2014/12/08,5913.56
2014/12/05,5923.23
2014/12/04,5948.29
2014/12/03,5963.44
2014/12/02,5913.77
2014/12/01,5848.41
2014/11/28,5970.92
2014/11/27,6076.37
2014/11/26,6033.76
2014/11/25,6065.69
2014/11/24,6093.05
2014/11/21,6058.03
2014/11/20,5919.59
2014/11/19,6023.15
2014/11/18,6046.33
2014/11/17,6080.46
2014/11/14,6073.12
2014/11/13,6098.09
2014/11/12,6079.54
2014/11/11,6092.23
2014/11/10,6079.41
2014/11/07,6063.76
2014/11/06,5958.21
2014/11/05,6000.97
2014/11/04,6005.02
2014/11/03,5992.97
2014/10/31,5990.92
2014/10/30,5847.31
2014/10/29,5890.61
2014/10/28,5843.17
2014/10/27,5768.14
2014/10/24,5766.83
2014/10/23,5758.12
2014/10/22,5829.87
2014/10/21,5820.74
2014/10/20,5751.20
2014/10/17,5751.56
2014/10/16,5561.65
2014/10/15,5656.91
2014/10/14,5707.39
2014/10/13,5705.88
2014/10/10,5706.83
2014/10/09,5829.03
2014/10/08,5831.88
2014/10/07,5932.62
2014/10/06,5946.05
2014/10/03,5841.38
2014/10/02,5859.50
2014/10/01,5939.18
2014/09/30,5949.53
2014/09/29,5950.35
2014/09/26,5973.24
2014/09/25,6041.74
