Date,Price
2018/04/13,148.77
2018/04/12,148.90
2018/04/11,148.70
2018/04/10,148.72
2018/04/09,148.70
2018/04/06,148.87
2018/04/05,148.51
2018/04/04,148.19
2018/04/03,148.00
2018/03/29,148.05
2018/03/28,148.19
2018/03/27,148.40
2018/03/26,148.16
2018/03/23,149.61
2018/03/22,150.07
2018/03/20,150.01
2018/03/19,150.22
2018/03/16,150.04
2018/03/15,150.17
2018/03/14,149.85
2018/03/13,150.18
2018/03/12,150.77
2018/03/09,149.96
2018/03/08,149.77
2018/03/07,149.42
2018/03/06,149.19
2018/03/05,148.88
2018/03/02,149.54
2018/03/01,149.65
2018/02/28,149.34
2018/02/27,149.30
2018/02/26,149.27
2018/02/23,149.30
2018/02/22,150.37
2018/02/21,149.91
2018/02/20,149.97
2018/02/19,149.85
2018/02/16,148.90
2018/02/15,149.62
2018/02/14,148.79
2018/02/13,148.67
2018/02/12,148.66
2018/02/09,149.21
2018/02/08,150.06
2018/02/07,149.87
2018/02/06,149.50
2018/02/05,150.23
2018/02/02,150.34
2018/02/01,150.25
2018/01/31,150.70
2018/01/30,150.42
2018/01/29,151.01
2018/01/26,150.43
2018/01/25,150.69
2018/01/24,150.40
2018/01/23,150.34
2018/01/22,150.34
2018/01/19,150.08
2018/01/18,150.16
2018/01/17,150.87
2018/01/16,150.74
2018/01/15,150.34
2018/01/12,150.30
2018/01/11,150.58
2018/01/10,151.06
2018/01/09,150.80
2018/01/08,151.24
2018/01/05,151.31
2018/01/04,151.04
2018/01/03,151.06
2018/01/02,150.82
2017/12/29,152.47
2017/12/28,151.96
2017/12/27,151.51
2017/12/22,152.30
2017/12/21,151.82
2017/12/20,151.50
2017/12/19,151.74
2017/12/18,150.86
2017/12/15,151.19
2017/12/14,150.44
2017/12/13,151.21
2017/12/12,150.98
2017/12/11,151.27
2017/12/08,150.96
2017/12/07,151.06
2017/12/06,150.99
2017/12/05,151.68
2017/12/04,152.34
2017/12/01,152.67
2017/11/30,152.41
2017/11/29,152.10
2017/11/28,151.84
2017/11/27,152.10
2017/11/24,152.59
2017/11/23,152.47
2017/11/22,152.38
2017/11/21,152.20
2017/11/20,152.58
2017/11/17,152.57
2017/11/16,153.32
2017/11/15,153.55
2017/11/14,153.83
2017/11/13,154.65
2017/11/10,154.73
2017/11/09,154.07
2017/11/08,153.55
2017/11/07,154.09
2017/11/06,153.65
2017/11/03,153.74
2017/11/02,153.25
2017/11/01,153.61
2017/10/31,153.42
2017/10/30,152.66
2017/10/27,152.56
2017/10/26,152.95
2017/10/25,152.88
2017/10/24,152.49
2017/10/23,151.61
2017/10/20,151.35
2017/10/19,150.73
2017/10/18,150.92
2017/10/17,150.07
2017/10/16,150.07
2017/10/13,150.05
2017/10/12,150.29
2017/10/11,150.55
2017/10/10,150.64
2017/10/09,151.02
2017/10/06,150.84
2017/10/05,150.51
2017/10/04,150.25
2017/10/03,150.75
2017/10/02,150.11
2017/09/29,150.28
2017/09/28,149.46
2017/09/27,149.53
2017/09/26,149.26
2017/09/22,149.08
2017/09/21,149.93
2017/09/20,149.43
2017/09/19,149.86
2017/09/18,149.59
2017/09/15,149.46
2017/09/14,149.72
2017/09/13,149.79
2017/09/12,149.44
2017/09/11,149.46
2017/09/08,149.02
2017/09/07,149.08
2017/09/06,149.17
2017/09/05,149.57
2017/09/04,149.76
2017/09/01,149.33
2017/08/31,149.84
2017/08/30,149.25
2017/08/29,148.77
2017/08/28,149.10
2017/08/25,149.19
2017/08/24,149.05
2017/08/23,149.38
2017/08/22,149.33
2017/08/21,149.00
2017/08/18,149.04
2017/08/17,148.76
2017/08/16,148.65
2017/08/15,149.48
2017/08/14,149.44
2017/08/11,149.56
2017/08/10,149.10
2017/08/08,149.10
2017/08/07,149.88
2017/08/04,150.27
2017/08/03,150.17
2017/08/02,150.11
2017/08/01,149.64
2017/07/31,149.72
2017/07/28,149.11
2017/07/27,149.07
2017/07/26,149.18
2017/07/25,148.73
2017/07/24,148.39
2017/07/21,148.91
2017/07/20,148.81
2017/07/19,148.52
2017/07/18,148.60
2017/07/17,148.53
2017/07/14,148.48
2017/07/13,148.62
2017/07/12,148.45
2017/07/11,148.57
2017/07/10,148.23
2017/07/07,148.15
2017/07/06,148.23
2017/07/05,148.02
2017/07/04,147.84
2017/07/03,148.22
2017/06/30,150.48
2017/06/29,150.20
2017/06/28,149.39
2017/06/27,149.61
2017/06/26,149.41
2017/06/23,149.86
2017/06/22,149.79
2017/06/21,149.86
2017/06/20,150.51
2017/06/19,150.69
2017/06/15,149.77
2017/06/14,149.01
2017/06/13,149.18
2017/06/12,149.74
2017/06/09,149.58
2017/06/08,148.23
2017/06/07,148.95
2017/06/06,148.98
2017/06/05,148.12
2017/06/02,148.35
2017/06/01,148.27
2017/05/31,148.84
2017/05/30,147.95
2017/05/29,146.83
2017/05/26,146.69
2017/05/25,147.21
2017/05/24,147.30
2017/05/23,148.14
2017/05/22,148.22
2017/05/19,148.35
2017/05/18,148.72
2017/05/17,148.18
2017/05/16,148.10
2017/05/15,148.45
2017/05/12,148.75
2017/05/11,148.62
2017/05/10,149.11
2017/05/09,149.59
2017/05/08,149.30
2017/05/05,149.29
2017/05/04,149.22
2017/05/03,149.00
2017/05/02,149.14
2017/04/28,149.34
2017/04/26,148.76
2017/04/25,148.97
2017/04/24,148.73
2017/04/21,149.50
2017/04/20,149.42
2017/04/19,149.64
2017/04/18,149.50
2017/04/13,150.11
2017/04/12,150.37
2017/04/11,150.85
2017/04/10,150.98
2017/04/07,151.03
2017/04/06,151.15
2017/04/05,151.19
2017/04/04,151.00
2017/04/03,150.38
2017/03/31,150.04
2017/03/30,149.12
2017/03/29,149.47
2017/03/28,149.38
2017/03/27,148.36
2017/03/24,148.18
2017/03/23,148.38
2017/03/22,148.72
2017/03/20,148.79
2017/03/17,149.24
2017/03/16,148.64
2017/03/15,148.21
2017/03/14,148.74
2017/03/13,148.87
2017/03/10,149.18
2017/03/09,149.18
2017/03/08,148.71
2017/03/07,148.76
2017/03/06,149.15
2017/03/03,149.04
2017/03/02,149.20
2017/03/01,149.12
2017/02/28,149.13
2017/02/27,147.76
2017/02/24,148.30
2017/02/23,148.62
2017/02/22,149.40
2017/02/21,149.03
2017/02/20,149.21
2017/02/17,149.42
2017/02/16,148.52
2017/02/15,148.51
2017/02/14,148.45
2017/02/13,149.08
2017/02/10,148.62
2017/02/09,148.86
2017/02/08,148.37
2017/02/07,148.16
2017/02/06,148.23
2017/02/03,148.13
2017/02/02,147.66
2017/02/01,147.50
2017/01/31,147.12
2017/01/30,147.00
2017/01/27,146.89
2017/01/26,146.79
2017/01/25,146.41
2017/01/24,146.88
2017/01/23,146.79
2017/01/20,146.24
2017/01/19,146.30
2017/01/18,146.54
2017/01/17,146.47
2017/01/16,146.53
2017/01/13,146.07
2017/01/12,145.76
2017/01/11,146.07
2017/01/10,145.69
2017/01/09,145.32
2017/01/06,145.74
2017/01/05,145.69
2017/01/04,145.51
2017/01/03,144.79
2016/12/30,147.47
2016/12/29,146.76
2016/12/28,147.03
2016/12/23,146.73
2016/12/22,146.79
2016/12/21,146.82
2016/12/20,146.87
2016/12/19,146.73
2016/12/15,146.31
2016/12/14,146.54
2016/12/13,145.55
2016/12/12,146.15
2016/12/09,147.04
2016/12/08,147.12
2016/12/07,146.95
2016/12/06,147.18
2016/12/05,147.19
2016/12/02,147.64
2016/12/01,147.50
2016/11/30,147.25
2016/11/29,146.93
2016/11/28,146.81
2016/11/25,147.12
2016/11/24,147.30
2016/11/23,147.33
2016/11/22,147.78
2016/11/21,147.72
2016/11/18,148.48
2016/11/17,147.78
2016/11/16,147.84
2016/11/15,147.44
2016/11/14,147.18
2016/11/11,147.15
2016/11/10,146.80
2016/11/09,145.97
2016/11/08,146.10
2016/11/07,146.12
2016/11/04,146.27
2016/11/03,146.78
2016/11/02,146.80
2016/11/01,146.92
2016/10/31,147.42
2016/10/28,147.43
2016/10/27,147.30
2016/10/26,147.31
2016/10/25,147.66
2016/10/24,147.31
2016/10/21,148.07
2016/10/20,148.40
2016/10/19,148.33
2016/10/18,147.72
2016/10/17,148.41
2016/10/14,148.06
2016/10/13,148.38
2016/10/12,147.87
2016/10/11,147.94
2016/10/10,147.16
2016/10/07,147.24
2016/10/06,147.92
2016/10/05,147.85
2016/10/04,148.11
2016/10/03,148.59
2016/09/30,148.60
2016/09/29,147.62
2016/09/28,147.50
2016/09/27,147.42
2016/09/26,147.42
2016/09/23,147.60
2016/09/22,147.71
2016/09/21,147.83
2016/09/20,147.46
2016/09/19,147.86
2016/09/16,147.81
2016/09/15,147.94
2016/09/14,147.81
2016/09/13,147.96
2016/09/12,148.18
2016/09/09,148.74
2016/09/08,147.67
2016/09/07,147.22
2016/09/06,147.34
2016/09/05,147.24
2016/09/02,147.36
2016/09/01,147.70
2016/08/31,147.46
2016/08/30,146.76
2016/08/29,146.07
2016/08/26,145.59
2016/08/25,145.64
2016/08/24,144.53
2016/08/23,144.09
2016/08/22,143.75
2016/08/19,143.73
2016/08/18,143.64
2016/08/17,143.72
2016/08/16,143.71
2016/08/15,143.81
2016/08/12,143.65
2016/08/11,143.41
2016/08/10,143.29
2016/08/08,143.34
2016/08/05,143.45
2016/08/04,143.60
2016/08/02,144.23
2016/08/01,144.16
2016/07/29,144.23
2016/07/28,143.91
2016/07/27,143.35
2016/07/26,143.38
2016/07/25,143.16
2016/07/22,143.18
2016/07/21,143.18
2016/07/20,143.52
2016/07/19,143.35
2016/07/18,142.72
2016/07/15,142.31
2016/07/14,142.48
2016/07/13,141.99
2016/07/12,141.84
2016/07/11,142.51
2016/07/08,142.35
2016/07/07,142.22
2016/07/06,142.49
2016/07/05,142.26
2016/07/04,142.35
2016/07/01,141.96
2016/06/30,143.92
2016/06/29,142.91
2016/06/28,143.53
2016/06/27,143.74
2016/06/24,143.11
2016/06/23,143.28
2016/06/22,143.23
2016/06/21,143.05
2016/06/20,143.16
2016/06/17,143.37
2016/06/16,142.93
2016/06/15,142.93
2016/06/14,143.18
2016/06/13,143.21
2016/06/10,143.50
2016/06/09,143.28
2016/06/08,143.58
2016/06/07,143.45
2016/06/06,143.57
2016/06/03,143.66
2016/06/02,143.63
2016/06/01,142.92
2016/05/31,142.87
2016/05/30,142.63
2016/05/27,142.53
2016/05/26,142.99
2016/05/25,142.75
2016/05/24,142.92
2016/05/23,142.85
2016/05/20,143.35
2016/05/19,142.89
2016/05/18,142.88
2016/05/17,142.68
2016/05/16,142.65
2016/05/13,142.32
2016/05/12,142.59
2016/05/11,142.28
2016/05/10,141.92
2016/05/09,142.12
2016/05/06,142.10
2016/05/05,141.71
2016/05/04,141.40
2016/05/03,141.46
2016/04/29,141.55
2016/04/28,141.07
2016/04/26,141.14
2016/04/25,140.94
2016/04/22,140.84
2016/04/21,141.12
2016/04/20,139.71
2016/04/19,139.21
2016/04/18,139.25
2016/04/15,138.97
2016/04/14,139.02
2016/04/13,138.91
2016/04/12,138.91
2016/04/11,138.83
2016/04/08,138.46
2016/04/07,137.96
2016/04/06,137.87
2016/04/05,137.49
2016/04/04,137.52
2016/04/01,137.72
2016/03/31,138.05
2016/03/30,137.95
2016/03/29,137.43
2016/03/24,137.57
2016/03/23,137.72
2016/03/22,137.42
2016/03/18,137.33
2016/03/17,137.82
2016/03/16,136.81
2016/03/15,136.50
2016/03/14,136.20
2016/03/11,135.26
2016/03/10,136.69
2016/03/09,136.71
2016/03/08,137.31
2016/03/07,137.37
2016/03/04,136.15
2016/03/03,134.46
2016/03/02,133.99
2016/03/01,133.51
2016/02/29,132.95
2016/02/26,132.87
2016/02/25,132.92
2016/02/24,132.98
2016/02/23,132.55
2016/02/22,132.51
2016/02/19,132.89
2016/02/18,132.74
2016/02/17,132.24
2016/02/16,131.61
2016/02/15,131.91
2016/02/12,132.23
2016/02/11,132.70
2016/02/10,132.60
2016/02/09,132.60
2016/02/08,131.08
2016/02/05,131.10
2016/02/04,130.78
2016/02/03,129.60
2016/02/02,130.44
2016/02/01,130.37
2016/01/29,130.28
2016/01/28,129.41
2016/01/27,128.90
2016/01/26,128.42
2016/01/25,128.00
2016/01/22,127.57
2016/01/21,127.75
2016/01/20,128.27
2016/01/19,128.38
2016/01/18,128.20
2016/01/15,128.37
2016/01/14,128.28
2016/01/13,128.57
2016/01/12,128.50
2016/01/11,127.81
2016/01/08,128.47
2016/01/07,128.74
2016/01/06,129.34
2016/01/05,129.48
2016/01/04,129.46
2015/12/31,131.65
2015/12/30,131.48
2015/12/29,131.14
2015/12/28,131.29
2015/12/24,131.12
2015/12/23,130.99
2015/12/22,130.07
2015/12/21,129.14
2015/12/18,129.11
2015/12/17,129.22
2015/12/15,129.20
2015/12/14,129.90
2015/12/11,128.99
2015/12/10,128.70
2015/12/09,130.49
2015/12/08,130.75
2015/12/07,129.99
2015/12/04,130.34
2015/12/03,129.32
2015/12/02,129.68
2015/12/01,129.41
2015/11/30,129.71
2015/11/27,129.91
2015/11/26,130.16
2015/11/25,129.81
2015/11/24,129.86
2015/11/23,130.03
2015/11/20,130.79
2015/11/19,130.08
2015/11/18,129.85
2015/11/17,130.20
2015/11/16,130.76
2015/11/13,130.67
2015/11/12,131.27
2015/11/11,131.86
2015/11/10,132.68
2015/11/09,132.87
2015/11/06,133.41
2015/11/05,132.70
2015/11/04,133.40
2015/11/03,133.37
2015/11/02,133.20
2015/10/30,133.42
2015/10/29,133.35
2015/10/28,133.74
2015/10/27,134.33
2015/10/26,134.27
2015/10/23,134.98
2015/10/22,134.38
2015/10/21,134.33
2015/10/20,133.87
2015/10/19,134.02
2015/10/16,134.14
2015/10/15,134.15
2015/10/14,133.74
2015/10/13,133.93
2015/10/12,134.87
2015/10/09,135.05
2015/10/08,134.20
2015/10/07,134.48
2015/10/06,134.44
2015/10/05,133.72
2015/10/02,133.61
2015/10/01,132.76
2015/09/30,132.44
2015/09/29,133.38
2015/09/28,133.93
2015/09/25,134.55
2015/09/23,133.68
2015/09/22,133.68
2015/09/21,133.82
2015/09/18,132.58
2015/09/17,133.34
2015/09/16,132.92
2015/09/15,136.48
2015/09/14,136.79
2015/09/11,136.98
2015/09/10,137.24
2015/09/09,136.38
2015/09/08,137.13
2015/09/07,138.28
2015/09/04,137.95
2015/09/03,137.22
2015/09/02,137.24
2015/09/01,137.88
2015/08/31,137.24
2015/08/28,137.20
2015/08/27,135.66
2015/08/26,135.49
2015/08/25,135.83
2015/08/24,137.62
2015/08/21,137.37
2015/08/20,137.20
2015/08/19,135.35
2015/08/18,134.19
2015/08/17,134.67
2015/08/14,134.15
2015/08/13,134.58
2015/08/12,134.17
2015/08/11,133.41
2015/08/07,132.97
2015/08/06,132.69
2015/08/05,132.52
2015/08/04,132.91
2015/08/03,133.37
2015/07/31,133.41
2015/07/30,133.29
2015/07/29,133.50
2015/07/28,134.42
2015/07/27,134.66
2015/07/24,134.31
2015/07/23,134.37
2015/07/22,133.19
2015/07/21,133.46
2015/07/20,133.33
2015/07/17,134.16
2015/07/16,134.17
2015/07/15,134.86
2015/07/14,134.51
2015/07/13,134.99
2015/07/10,135.31
2015/07/09,136.09
2015/07/08,136.28
2015/07/07,136.91
2015/07/06,136.79
2015/07/03,136.38
2015/07/02,136.33
2015/07/01,136.21
2015/06/30,137.93
2015/06/29,136.98
2015/06/26,137.36
2015/06/25,136.56
2015/06/24,137.01
2015/06/23,137.45
2015/06/22,137.97
2015/06/19,138.74
2015/06/18,138.63
2015/06/17,138.75
2015/06/15,139.94
2015/06/12,140.43
2015/06/11,140.63
2015/06/10,141.18
2015/06/09,141.31
2015/06/08,141.69
2015/06/05,141.75
2015/06/04,141.56
2015/06/03,141.28
2015/06/02,140.58
2015/06/01,140.18
2015/05/29,140.47
2015/05/28,139.64
2015/05/27,139.68
2015/05/26,139.17
2015/05/25,139.27
2015/05/22,139.34
2015/05/21,139.42
2015/05/20,139.56
2015/05/19,138.89
2015/05/18,139.07
2015/05/15,138.77
2015/05/14,139.02
2015/05/13,139.12
2015/05/12,139.28
2015/05/11,139.15
2015/05/08,139.16
2015/05/07,139.33
2015/05/06,139.21
2015/05/05,139.05
2015/05/04,138.35
2015/04/30,138.28
2015/04/29,138.08
2015/04/28,138.92
2015/04/24,138.33
2015/04/23,138.08
2015/04/22,138.04
2015/04/21,138.02
2015/04/20,138.01
2015/04/17,138.01
2015/04/16,137.97
2015/04/15,137.48
2015/04/14,137.36
2015/04/13,137.87
2015/04/10,137.32
2015/04/09,136.61
2015/04/08,136.55
2015/04/07,136.50
2015/04/02,136.87
2015/04/01,136.93
2015/03/31,136.89
2015/03/30,136.23
2015/03/27,136.14
2015/03/26,136.42
2015/03/25,136.45
2015/03/24,136.93
2015/03/23,137.08
2015/03/20,137.16
2015/03/19,137.14
2015/03/18,137.06
2015/03/17,137.14
2015/03/16,137.40
2015/03/13,136.83
2015/03/12,136.47
2015/03/11,136.70
2015/03/10,137.16
2015/03/09,137.32
2015/03/06,137.69
2015/03/05,138.02
2015/03/04,138.57
2015/03/03,138.35
2015/03/02,138.26
2015/02/27,137.21
2015/02/26,137.06
2015/02/25,137.10
2015/02/24,137.03
2015/02/23,136.98
2015/02/20,136.86
2015/02/19,136.98
2015/02/18,136.97
2015/02/17,136.90
2015/02/16,137.36
2015/02/13,137.09
2015/02/12,137.01
2015/02/11,136.34
2015/02/10,136.31
2015/02/09,136.00
2015/02/06,136.17
2015/02/05,136.64
2015/02/04,136.21
2015/02/03,136.09
2015/02/02,135.64
2015/01/30,136.07
2015/01/29,136.33
2015/01/28,136.71
2015/01/27,136.55
2015/01/26,136.01
2015/01/23,136.49
2015/01/22,136.85
2015/01/21,137.09
2015/01/20,137.11
2015/01/19,136.24
2015/01/16,135.97
2015/01/15,136.21
2015/01/14,136.04
2015/01/13,136.02
2015/01/12,136.07
2015/01/09,135.94
2015/01/08,135.94
2015/01/07,136.53
2015/01/06,136.90
2015/01/05,136.49
2015/01/02,136.33
2014/12/31,137.38
2014/12/30,137.33
2014/12/29,137.35
2014/12/24,137.29
2014/12/23,136.73
2014/12/22,136.54
2014/12/19,136.05
2014/12/18,135.92
2014/12/17,137.54
2014/12/15,137.20
2014/12/12,136.53
2014/12/11,136.23
2014/12/10,136.11
2014/12/09,136.05
2014/12/08,135.24
2014/12/05,134.95
2014/12/04,134.56
2014/12/03,134.07
2014/12/02,133.88
2014/12/01,133.63
2014/11/28,134.40
2014/11/27,133.77
2014/11/26,133.62
2014/11/25,133.92
2014/11/24,133.95
2014/11/21,134.03
2014/11/20,133.66
2014/11/19,133.71
2014/11/18,133.10
2014/11/17,132.55
2014/11/14,132.73
2014/11/13,133.58
2014/11/12,134.18
2014/11/11,133.90
2014/11/10,134.09
2014/11/07,133.70
2014/11/06,133.72
2014/11/05,133.69
2014/11/04,133.98
2014/11/03,133.90
2014/10/31,133.09
2014/10/30,132.96
2014/10/29,132.99
2014/10/28,133.12
2014/10/27,132.84
2014/10/24,132.75
2014/10/23,132.68
2014/10/22,132.31
2014/10/21,132.34
2014/10/20,132.59
2014/10/17,132.10
2014/10/16,132.10
2014/10/15,132.32
2014/10/14,132.84
2014/10/13,132.74
2014/10/10,133.01
2014/10/09,132.88
2014/10/08,133.61
2014/10/07,132.99
2014/10/06,132.61
2014/10/03,133.13
2014/10/02,133.39
2014/10/01,133.45
2014/09/30,133.95
2014/09/29,133.67
2014/09/26,133.60
2014/09/25,133.39
2014/09/23,133.45
2014/09/22,133.38
2014/09/19,133.73
2014/09/18,133.74
2014/09/17,133.78
2014/09/16,133.53
2014/09/15,133.70
2014/09/12,133.77
2014/09/11,134.21
2014/09/10,134.36
2014/09/09,134.03
2014/09/08,134.04
2014/09/05,133.64
2014/09/04,133.84
2014/09/03,134.11
2014/09/02,134.25
2014/09/01,134.30
2014/08/29,134.34
2014/08/28,133.99
2014/08/27,133.75
2014/08/26,133.70
2014/08/25,133.66
2014/08/22,133.85
2014/08/21,133.38
2014/08/20,133.37
2014/08/19,133.68
2014/08/18,133.47
2014/08/15,133.00
2014/08/14,132.90
2014/08/13,132.76
2014/08/12,133.11
2014/08/11,133.18
2014/08/08,133.45
2014/08/07,133.54
2014/08/06,133.67
2014/08/05,133.50
2014/08/04,133.56
2014/08/01,133.86
2014/07/31,134.14
2014/07/30,133.65
2014/07/29,133.51
2014/07/28,133.60
2014/07/25,133.28
2014/07/24,133.03
2014/07/23,132.51
2014/07/22,132.92
2014/07/21,132.84
2014/07/18,132.81
2014/07/17,132.64
2014/07/16,132.62
2014/07/15,132.67
2014/07/14,132.74
2014/07/11,132.83
2014/07/10,132.84
2014/07/09,132.98
2014/07/08,133.42
2014/07/07,133.35
2014/07/04,133.28
2014/07/03,133.41
2014/07/02,133.09
2014/07/01,133.10
2014/06/30,133.60
2014/06/27,133.62
2014/06/26,133.45
2014/06/25,133.35
2014/06/24,133.95
2014/06/23,134.16
2014/06/20,134.29
2014/06/19,133.90
2014/06/18,134.33
2014/06/17,133.97
2014/06/13,134.04
2014/06/12,134.16
2014/06/11,134.50
2014/06/10,134.20
2014/06/09,134.10
2014/06/06,134.05
2014/06/05,133.92
2014/06/04,133.67
2014/06/03,133.54
2014/06/02,133.18
2014/05/30,132.60
2014/05/29,132.00
2014/05/28,132.12
2014/05/27,131.28
2014/05/26,131.01
2014/05/23,130.95
2014/05/22,130.79
2014/05/21,131.12
2014/05/20,130.85
2014/05/19,130.80
2014/05/16,130.60
2014/05/15,130.95
2014/05/14,130.95
2014/05/13,130.79
2014/05/12,131.05
2014/05/09,131.26
2014/05/08,131.66
2014/05/06,131.80
2014/05/05,131.58
2014/05/02,131.57
2014/04/30,131.73
2014/04/29,131.73
2014/04/25,131.84
2014/04/24,131.61
2014/04/23,131.71
